Property_Address,Property_City,Distress_Signal,Urgency_Score,Match_Score,Buyer_Company,Buyer_Contact,Buyer_Email,Buyer_Phone,Buyer_Category,Buyer_City,Owner_Name,Owner_Phone
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Apex Properties,Michael Rodriguez,michael@apexproperties.com,+1 313-271-9931,Property Investor,"Phoenix, AZ",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Apex Properties,Christopher Rodriguez,christopher@apexproperties.com,+1 369-679-9274,Property Investor,"Phoenix, AZ",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Apex Properties,David Brown,david@apexproperties.com,+1 380-314-2413,Property Investor,"Phoenix, AZ",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,BlueSky Properties,James Davis,james@blueskyproperties.com,+1 293-791-4112,Property Investor,"Orlando, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Eagle Properties,James Brown,james@eagleproperties.com,+1 282-323-6052,Property Investor,"Denver, CO",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Horizon Properties,David Jones,david@horizonproperties.com,+1 582-826-5630,Property Investor,"Denver, CO",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,NextGen Properties,William Martinez,william@nextgenproperties.com,+1 418-455-1952,Property Investor,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Nova Properties,Sarah Rodriguez,sarah@novaproperties.com,+1 671-654-5276,Property Investor,"Miami, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Ntxpropertygroup,,,,Property Investor,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Pioneer Properties,Christopher Garcia,christopher@pioneerproperties.com,+1 474-827-2607,Property Investor,"Atlanta, GA",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Pioneer Properties,Jessica Garcia,jessica@pioneerproperties.com,+1 269-880-4384,Property Investor,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Pioneer Properties,William Jones,william@pioneerproperties.com,+1 674-401-4634,Property Investor,"Orlando, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Stellar Properties,William Miller,william@stellarproperties.com,+1 380-393-4605,Property Investor,"Phoenix, AZ",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Titan Properties,Jessica Garcia,jessica@titanproperties.com,+1 911-252-4292,Property Investor,"Houston, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Titan Properties,Emily Rodriguez,emily@titanproperties.com,+1 895-430-8739,Property Investor,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Vanguard Properties,Sarah Johnson,sarah@vanguardproperties.com,+1 284-549-3039,Property Investor,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Vanguard Properties,Brian Garcia,brian@vanguardproperties.com,+1 417-911-6015,Property Investor,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Velocity Properties,James Johnson,james@velocityproperties.com,+1 653-815-5682,Property Investor,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Apex Solutions,Sarah Miller,sarah@apexsolutions.com,+1 357-915-6667,Real Estate Solutions,"Tampa, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Apex Solutions,Robert Brown,robert@apexsolutions.com,+1 618-260-2187,Real Estate Solutions,"Phoenix, AZ",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,BlueSky Solutions,William Davis,william@blueskysolutions.com,+1 908-797-9999,Real Estate Solutions,"Miami, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,BlueSky Solutions,Emily Williams,emily@blueskysolutions.com,+1 914-574-8817,Real Estate Solutions,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,BlueSky Solutions,David Johnson,david@blueskysolutions.com,+1 337-612-4681,Real Estate Solutions,"Atlanta, GA",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Elite Solutions,William Garcia,william@elitesolutions.com,+1 617-577-8424,Real Estate Solutions,"Atlanta, GA",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Elite Solutions,Sarah Rodriguez,sarah@elitesolutions.com,+1 630-726-3076,Real Estate Solutions,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Horizon Solutions,Michael Johnson,michael@horizonsolutions.com,+1 680-414-1306,Real Estate Solutions,"Tampa, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Liberty Solutions,Michael Williams,michael@libertysolutions.com,+1 695-989-9509,Real Estate Solutions,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Pioneer Solutions,Emily Brown,emily@pioneersolutions.com,+1 567-242-4727,Real Estate Solutions,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Pioneer Solutions,Brian Martinez,brian@pioneersolutions.com,+1 467-216-3716,Real Estate Solutions,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Prime Solutions,Michael Miller,michael@primesolutions.com,+1 408-671-3796,Real Estate Solutions,"Houston, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Prime Solutions,Emily Jones,emily@primesolutions.com,+1 872-915-3792,Real Estate Solutions,"Atlanta, GA",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Stellar Solutions,Sarah Brown,sarah@stellarsolutions.com,+1 334-416-7639,Real Estate Solutions,"Phoenix, AZ",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Summit Solutions,Robert Johnson,robert@summitsolutions.com,+1 239-920-4201,Real Estate Solutions,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Summit Solutions,Christopher Martinez,christopher@summitsolutions.com,+1 388-923-1830,Real Estate Solutions,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Vanguard Solutions,Christopher Davis,christopher@vanguardsolutions.com,+1 835-975-4252,Real Estate Solutions,"Denver, CO",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Velocity Solutions,David Rodriguez,david@velocitysolutions.com,+1 664-515-7155,Real Estate Solutions,"Houston, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Apex Wholesalers,Christopher Rodriguez,christopher@apexwholesalers.com,+1 493-654-1715,Wholesaler,"Miami, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Apex Wholesalers,Sarah Jones,sarah@apexwholesalers.com,+1 432-881-8976,Wholesaler,"Tampa, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,BlueSky Wholesalers,Christopher Smith,christopher@blueskywholesalers.com,+1 588-259-7463,Wholesaler,"Miami, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,BlueSky Wholesalers,Michael Davis,michael@blueskywholesalers.com,+1 720-985-1960,Wholesaler,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,BlueSky Wholesalers,William Davis,william@blueskywholesalers.com,+1 772-956-6727,Wholesaler,"Charlotte, NC",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,BlueSky Wholesalers,Robert Davis,robert@blueskywholesalers.com,+1 272-852-4156,Wholesaler,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Dfwwholesaleproperties,,,,Wholesaler,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Elite Wholesalers,Emily Jones,emily@elitewholesalers.com,+1 652-463-6636,Wholesaler,"Atlanta, GA",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Elite Wholesalers,Robert Miller,robert@elitewholesalers.com,+1 280-213-4926,Wholesaler,"Atlanta, GA",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Elite Wholesalers,Christopher Johnson,christopher@elitewholesalers.com,+1 883-333-2987,Wholesaler,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Elite Wholesalers,James Miller,james@elitewholesalers.com,+1 574-356-5484,Wholesaler,"Miami, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Horizon Wholesalers,Ashley Smith,ashley@horizonwholesalers.com,+1 942-898-7049,Wholesaler,"Atlanta, GA",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Liberty Wholesalers,John Miller,john@libertywholesalers.com,+1 704-998-2312,Wholesaler,"Dallas, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Myhousedeals,,,,Wholesaler,"Houston, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,NextGen Wholesalers,Robert Garcia,robert@nextgenwholesalers.com,+1 309-245-6958,Wholesaler,"Charlotte, NC",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Nova Wholesalers,William Smith,william@novawholesalers.com,+1 651-291-5965,Wholesaler,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Nova Wholesalers,Brian Davis,brian@novawholesalers.com,+1 420-982-1102,Wholesaler,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Prime Wholesalers,Robert Miller,robert@primewholesalers.com,+1 432-748-4678,Wholesaler,"Orlando, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Stellar Wholesalers,William Johnson,william@stellarwholesalers.com,+1 674-961-4088,Wholesaler,"Houston, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Stellar Wholesalers,David Davis,david@stellarwholesalers.com,+1 610-542-1702,Wholesaler,"Phoenix, AZ",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Stellar Wholesalers,Christopher Jones,christopher@stellarwholesalers.com,+1 293-380-2920,Wholesaler,"Miami, FL",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Summit Wholesalers,Sarah Miller,sarah@summitwholesalers.com,+1 309-248-4076,Wholesaler,"Denver, CO",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Titan Wholesalers,Robert Williams,robert@titanwholesalers.com,+1 404-725-9397,Wholesaler,"Houston, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Velocity Wholesalers,William Garcia,william@velocitywholesalers.com,+1 262-878-3014,Wholesaler,"Austin, TX",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Velocity Wholesalers,David Brown,david@velocitywholesalers.com,+1 470-458-8383,Wholesaler,"Atlanta, GA",ANDREW HARRIS,469-391-4166
"10028 ROYAL LN, DALLAS, TX, 75238",DALLAS,Code Concern - CCS,75,79.0,Velocity Wholesalers,Ashley Rodriguez,ashley@velocitywholesalers.com,+1 452-245-9231,Wholesaler,"Denver, CO",ANDREW HARRIS,469-391-4166
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Apex Acquisitions,James Miller,james@apexacquisitions.com,+1 591-387-9092,Acquisitions,"Austin, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,BlueSky Acquisitions,Emily Martinez,emily@blueskyacquisitions.com,+1 744-303-5879,Acquisitions,"Atlanta, GA",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Eagle Acquisitions,Robert Miller,robert@eagleacquisitions.com,+1 409-546-7962,Acquisitions,"Tampa, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Elite Acquisitions,Christopher Martinez,christopher@eliteacquisitions.com,+1 245-675-3698,Acquisitions,"Dallas, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Horizon Acquisitions,David Martinez,david@horizonacquisitions.com,+1 470-942-3740,Acquisitions,"Houston, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Horizon Acquisitions,James Williams,james@horizonacquisitions.com,+1 862-760-8680,Acquisitions,"Charlotte, NC",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Horizon Acquisitions,John Jones,john@horizonacquisitions.com,+1 818-590-3920,Acquisitions,"Houston, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Liberty Acquisitions,Sarah Jones,sarah@libertyacquisitions.com,+1 593-481-3054,Acquisitions,"Austin, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Liberty Acquisitions,Michael Williams,michael@libertyacquisitions.com,+1 852-390-1659,Acquisitions,"Austin, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,NextGen Acquisitions,David Brown,david@nextgenacquisitions.com,+1 506-731-4725,Acquisitions,"Houston, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Pioneer Acquisitions,John Garcia,john@pioneeracquisitions.com,+1 697-880-4535,Acquisitions,"Dallas, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Pioneer Acquisitions,Sarah Miller,sarah@pioneeracquisitions.com,+1 707-572-8195,Acquisitions,"Phoenix, AZ",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Pioneer Acquisitions,Christopher Rodriguez,christopher@pioneeracquisitions.com,+1 295-760-2524,Acquisitions,"Miami, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Pioneer Acquisitions,David Williams,david@pioneeracquisitions.com,+1 838-204-8423,Acquisitions,"Dallas, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Prime Acquisitions,Ashley Johnson,ashley@primeacquisitions.com,+1 940-921-8776,Acquisitions,"Charlotte, NC",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Stellar Acquisitions,Brian Jones,brian@stellaracquisitions.com,+1 418-590-4681,Acquisitions,"Houston, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Stellar Acquisitions,James Davis,james@stellaracquisitions.com,+1 225-400-4519,Acquisitions,"Denver, CO",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Titan Acquisitions,Christopher Jones,christopher@titanacquisitions.com,+1 891-271-5936,Acquisitions,"Dallas, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Titan Acquisitions,James Jones,james@titanacquisitions.com,+1 650-224-7561,Acquisitions,"Orlando, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Vanguard Acquisitions,Michael Johnson,michael@vanguardacquisitions.com,+1 893-802-5015,Acquisitions,"Dallas, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Vanguard Acquisitions,Emily Rodriguez,emily@vanguardacquisitions.com,+1 658-643-1144,Acquisitions,"Charlotte, NC",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Velocity Acquisitions,John Smith,john@velocityacquisitions.com,+1 705-253-1181,Acquisitions,"Phoenix, AZ",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Velocity Acquisitions,Ashley Martinez,ashley@velocityacquisitions.com,+1 546-774-5282,Acquisitions,"Tampa, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Apex Capital,John Rodriguez,john@apexcapital.com,+1 527-582-4667,Capital Partner,"Atlanta, GA",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,BlueSky Capital,Robert Smith,robert@blueskycapital.com,+1 670-507-9557,Capital Partner,"Phoenix, AZ",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Elite Capital,Michael Jones,michael@elitecapital.com,+1 463-395-7029,Capital Partner,"Tampa, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Liberty Capital,William Williams,william@libertycapital.com,+1 537-681-3358,Capital Partner,"Miami, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Liberty Capital,Ashley Smith,ashley@libertycapital.com,+1 560-426-1739,Capital Partner,"Orlando, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Liberty Capital,Jessica Brown,jessica@libertycapital.com,+1 239-903-6688,Capital Partner,"Charlotte, NC",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,NextGen Capital,James Rodriguez,james@nextgencapital.com,+1 992-901-8280,Capital Partner,"Denver, CO",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Nova Capital,Robert Martinez,robert@novacapital.com,+1 392-708-3001,Capital Partner,"Atlanta, GA",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Nova Capital,Ashley Williams,ashley@novacapital.com,+1 506-348-8501,Capital Partner,"Charlotte, NC",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Nova Capital,Christopher Davis,christopher@novacapital.com,+1 804-648-3117,Capital Partner,"Charlotte, NC",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Nova Capital,John Johnson,john@novacapital.com,+1 378-739-3409,Capital Partner,"Atlanta, GA",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Prime Capital,James Smith,james@primecapital.com,+1 852-981-6641,Capital Partner,"Atlanta, GA",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Prime Capital,Christopher Martinez,christopher@primecapital.com,+1 255-267-7352,Capital Partner,"Atlanta, GA",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Stellar Capital,Jessica Garcia,jessica@stellarcapital.com,+1 660-587-1548,Capital Partner,"Houston, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Summit Capital,Robert Smith,robert@summitcapital.com,+1 241-232-7515,Capital Partner,"Austin, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Titan Capital,Emily Rodriguez,emily@titancapital.com,+1 855-522-7924,Capital Partner,"Houston, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Velocity Capital,Christopher Johnson,christopher@velocitycapital.com,+1 250-547-4537,Capital Partner,"Denver, CO",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Apex Home Buyers,Christopher Martinez,christopher@apexhomebuyers.com,+1 819-809-6397,Cash Buyer,"Miami, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,BlueSky Home Buyers,Brian Brown,brian@blueskyhomebuyers.com,+1 494-213-1187,Cash Buyer,"Houston, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,BlueSky Home Buyers,James Rodriguez,james@blueskyhomebuyers.com,+1 679-254-4977,Cash Buyer,"Tampa, FL",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,BlueSky Home Buyers,John Garcia,john@blueskyhomebuyers.com,+1 597-451-4744,Cash Buyer,"Dallas, TX",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,BlueSky Home Buyers,Christopher Miller,christopher@blueskyhomebuyers.com,+1 493-763-5655,Cash Buyer,"Atlanta, GA",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Eagle Home Buyers,Robert Williams,robert@eaglehomebuyers.com,+1 464-239-2451,Cash Buyer,"Charlotte, NC",ANDREW JOHNSON,214-509-6098
"12427 HALLUM ST, DALLAS, TX, 75243",DALLAS,Code Concern - CCS,75,79.0,Horizon Home Buyers,James Miller,james@horizonhomebuyers.com,+1 672-538-1290,Cash Buyer,"Austin, TX",ANDREW JOHNSON,214-509-6098
